conversation_id,text,person_id,time
FirstGame_4_12,Hi guys im Cameron and I was previously worked with the series elastic actuator,cameron k,10/17/13 9:29
FirstGame_4_12,I'm Tiffany and I've previously worked with the Pneumatic Actuator Muscle (PAM).,tiffany x,10/17/13 9:29
FirstGame_2_12,"I guys, I'm Peter and I have been working with the pneumatic actuator.",peter h,10/17/13 9:30
FirstGame_3_12,I'm Brandon. I have worked with the electric actuator.,brandon l,10/17/13 9:30
FirstGame_3_12,I'm Brandon. I have worked with the electric actuator.,brandon l,10/17/13 9:30
FirstGame_3_12,Hey all I'm Fletcher,fletcher l,10/17/13 9:30
FirstGame_4_12,Hi I am Alex and I worked on the electric actuator.,alexander b,10/17/13 9:30
FirstGame_4_12,*no was...typo,cameron k,10/17/13 9:30
FirstGame_4_12,*no was...typo,cameron k,10/17/13 9:30
FirstGame_5_12,I am Joseph and I've been working with the Pneumatic team,joseph k,10/17/13 9:30
FirstGame_5_12,I'm Kevin and I was on the Series Elastic team,kevin g,10/17/13 9:30
FirstGame_1_12,"Hello, I am Amirah. I previously worked with Series Elastic actuator.",amirah u,10/17/13 9:31
FirstGame_1_12,"Hi, I am Peter. I previously worked with the series elastic team",peter s,10/17/13 9:31
FirstGame_3_12,I have been working with the series elastic actuator,fletcher l,10/17/13 9:31
FirstGame_3_12,"Hi, I'm Maggie and I was with the Hydraulic team.",margaret n,10/17/13 9:31
FirstGame_4_12,I was in the Pneumatic group,mitchell h,10/17/13 9:31
FirstGame_5_12,"Hello guys, I am Connor and I have been working with hydraulic actuators",connor f,10/17/13 9:32
FirstGame_1_12,"Hello, I am Jimmy and I worked with the Hydraulic actuator on my previous team",jimmy i,10/17/13 9:33
FirstGame_2_12,hello everyone,steven z,10/17/13 9:33
FirstGame_2_12,I was working with team electric,steven z,10/17/13 9:34
FirstGame_4_12,"The Pneumatic Actuator was energy efficient along with cost effective, but it",mitchell h,10/17/13 9:34
FirstGame_4_12,its down sides were its payload and speed of response,mitchell h,10/17/13 9:34
FirstGame_2_12,Should we start discussing?,joseph h,10/17/13 9:35
FirstGame_3_12,I am from Pneumatic,carl b,10/17/13 9:35
FirstGame_4_12,"For the electric actuator, it had a high acceleration, but it has a low payload",alexander b,10/17/13 9:35
FirstGame_4_12,"so the series elastic actuator excelled in safety, yet was expensive to produce",cameron k,10/17/13 9:35
FirstGame_4_12,"so the series elastic actuator excelled in safety, yet was expensive to produce",cameron k,10/17/13 9:35
FirstGame_5_12,How did everyone's specific actuator perform in the tests?,connor f,10/17/13 9:35
FirstGame_5_12,Pneumatic actuators use pressurized air to produce mechanical movement.  The use of gas makes these actuators very energy efficient and cost-effective.  Unfortunately it does limit the payload and agility features.,joseph k,10/17/13 9:35
FirstGame_2_12,Thats what discussing I was meaning,joseph h,10/17/13 9:36
FirstGame_3_12,"The electric actuator has a moderate recharge interval, it is the second cheapest, and has a fairly low payload. Its agility isn't very good.",brandon l,10/17/13 9:36
FirstGame_3_12,"The electric actuator has a moderate recharge interval, it is the second cheapest, and has a fairly low payload. Its agility isn't very good.",brandon l,10/17/13 9:36
FirstGame_3_12,"The Pneumatic actuator though very efficient, sometimes had trouble meeting agility and Payload specifications",carl b,10/17/13 9:36
FirstGame_3_12,The hydraulic actuator has the highest payload strength but the lowest amount of agility.,margaret n,10/17/13 9:36
FirstGame_4_12,"In trying to balance all of the specifications, the hydraulic actuator tended to fall short on agility, and in order to fix that problem cost and recharge interval typically suffered.  Its main strength was a great payload.",jordan l,10/17/13 9:36
FirstGame_4_12,The Pneumatic Actuator Muscle was very lightweight but did not have an adequate recharge interval nor was the agility very high,tiffany x,10/17/13 9:36
FirstGame_2_12,The series elastic actuators were really good with agility and with safety but the recharge interval was not very good and the cost and payload were average at best,joseph h,10/17/13 9:37
FirstGame_3_12,"PAM(Pneumatic)s, weakness was that it had a limited max force and power output due to its flexible structure, so agility and payload were low. Its strength was that it was lightweight, cheap to produce, and had high recharge intervals.",amalia x,10/17/13 9:37
FirstGame_3_12,It was also very affordable,carl b,10/17/13 9:37
FirstGame_5_12,"Series Elastic Actuators are electric actuators with an elastic element that makes them much safer. However, this elastic system makes them very expensive with a very short recharge interval.",kevin g,10/17/13 9:37
FirstGame_1_12,yes i am. and i already posted in the chat that i previously worked with series elastic team.,amirah u,10/17/13 9:38
FirstGame_3_12,So with the series elastic actuator agility is maximized but payload was usually weaker. Also because of the actuators rapid acceleration it is hard to meet the recharge interval in a design,fletcher l,10/17/13 9:38
FirstGame_4_12,@Tiffany: What does being lightweight do to the technical specifications?  Is that good for payload?,jordan l,10/17/13 9:38
FirstGame_5_12,I think our best plan of action is to test a batch that allows us to view at least two different actuators (our two best choices that we will decide now) and also how a change in battery or other variable will effect these skeletons,joseph k,10/17/13 9:38
FirstGame_5_12,@Kevin: did you find it fairly simple to meet at least the minimum requirements of the consultants with your prototypes?,joseph k,10/17/13 9:38
FirstGame_1_12,"I worked with the Pneumatic Actuator.  For a quick review, its strengths lie in that it is energy-efficient and cost-effective because it only uses pressurized air.  However, due to that use of pressurized air, it lacks in its agility and payload capacity.",robert z,10/17/13 9:39
FirstGame_2_12,Peter what do you mean exactly by efficient?,joseph h,10/17/13 9:39
FirstGame_2_12,The pneumatic actuator is very efficient and has a very reasonable cost. It has average payload capacity and above average agility especially in the higher ROM,peter h,10/17/13 9:39
FirstGame_4_12,"@Jordan: Yes, the payload was reasonably high",tiffany x,10/17/13 9:39
FirstGame_5_12,"Due to the incompressible nature of hydraulic fluid, hydraulic actuators are very strong but also require more energy to function. So our prototypes had very high payloads across the board but at the price of lower agility and recharge intervals.",connor f,10/17/13 9:39
FirstGame_5_12,@Nassim Tehrani: is there any way that we can share our final batch results with eachother?,joseph k,10/17/13 9:39
FirstGame_5_12,Nope.  The only requirement series elastic was good for was safety.,kevin g,10/17/13 9:39
FirstGame_1_12,Ok I had the electric actuator and we kept what we found was as ROM went up the agility and payload went up but the recharge interval went down. All the prototypes we designed were good however I think it need to increase payload and recharge interval and lower cost. I would say the electric actuator is good for agility and safety.,akash v,10/17/13 9:40
FirstGame_2_12,Okay thats what I thought I just wanted to clarify,joseph h,10/17/13 9:40
FirstGame_2_12,It has a high recharge interval,peter h,10/17/13 9:40
FirstGame_3_12,"My team's prototypes all had way too much agility and were low on payload and recharge interval. We tried to pick ""optimal"" parts, so certain other options would not necessarily be good choices. I think we should use an actuator with low agility and high or moderate payload and recharge interval.",brandon l,10/17/13 9:40
FirstGame_3_12,"My team's prototypes all had way too much agility and were low on payload and recharge interval. We tried to pick ""optimal"" parts, so certain other options would not necessarily be good choices. I think we should use an actuator with low agility and high or moderate payload and recharge interval.",brandon l,10/17/13 9:40
FirstGame_3_12,What was the average recharge intervals of everyones prototypes?,carl b,10/17/13 9:40
FirstGame_4_12,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",cameron k,10/17/13 9:40
FirstGame_4_12,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",cameron k,10/17/13 9:40
FirstGame_4_12,Safety.  Okay.,jordan l,10/17/13 9:40
FirstGame_4_12,@Cameron: Great observations.,tiffany x,10/17/13 9:40
FirstGame_5_12,"I don't mean to interrupt, but I would suggest the electric actuator.",christian x,10/17/13 9:40
FirstGame_5_12,Alright so it's fair to say that series elastic is pretty much out of the question unless we were able to use a bunch of ROM that would make the battery life unrealistic?,joseph k,10/17/13 9:40
FirstGame_1_12,"So Hydraulic actuators use fluid to generate work with a piston. It can generate the highest payload capacity, as the fluid is in-compressible in nature, but that also means that it lacks in agility due to friction in the piston rods.",jimmy i,10/17/13 9:41
FirstGame_2_12,How was the safety for yours?,joseph h,10/17/13 9:41
FirstGame_3_12,"Same here, 7 hours for the pneumatic",amalia x,10/17/13 9:41
FirstGame_3_12,"Probably around 6.2, although I didn't actually calculate it yet.",brandon l,10/17/13 9:41
FirstGame_3_12,"Probably around 6.2, although I didn't actually calculate it yet.",brandon l,10/17/13 9:41
FirstGame_3_12,The Pneumatic Actuator prototypes averaged around 7 hours,carl b,10/17/13 9:41
FirstGame_3_12,For series elastic the average recharge interval was around 5.9 hours,fletcher l,10/17/13 9:41
FirstGame_3_12,Hydraulic also has the highest cost and the second lowest recharge interval.,margaret n,10/17/13 9:41
FirstGame_4_12,@Tiffany: thank you,cameron k,10/17/13 9:41
FirstGame_4_12,@Tiffany: thank you,cameron k,10/17/13 9:41
FirstGame_5_12,They can put out a fairly high payload while keeping agility up.,christian x,10/17/13 9:41
FirstGame_5_12,"Fantastic, why?",joseph k,10/17/13 9:41
FirstGame_2_12,"Hey everyone, I was part of the Hydraulics team.",arden f,10/17/13 9:42
FirstGame_2_12,How did your actuator perform Arden?,joseph h,10/17/13 9:42
FirstGame_3_12,actuator,amalia x,10/17/13 9:42
FirstGame_3_12,Oh i meant the artificial muscle actuatir,amalia x,10/17/13 9:42
FirstGame_3_12,Amalia did you work with the pneumatic or artificial muscle actuator?,carl b,10/17/13 9:42
FirstGame_3_12,Also for series elastic our designs showed optimal results in safety ratings for the most part,fletcher l,10/17/13 9:42
FirstGame_5_12,"The only thing is recharge interval isn't great,",christian x,10/17/13 9:42
FirstGame_5_12,The recharge interval can be increased by lowering the ROM number.,connor f,10/17/13 9:42
FirstGame_5_12,"That's great, do they have a pretty simple time meeting other standards as well?",joseph k,10/17/13 9:42
FirstGame_1_12,"I researched the series electric actuator. The series elastic actuator had a larger payload, but as the ROM went up the best advantage to the series elastic actuator was balanced out in a negative fashion by the rapidly decreasing recharge interval. The series elastic actuator also had a higher cost as well.",peter s,10/17/13 9:43
FirstGame_2_12,Hydraulic actuators had a very high payload capacity.,arden f,10/17/13 9:43
FirstGame_3_12,Around 6 hours.,margaret n,10/17/13 9:43
FirstGame_4_12,"@Cameron: With the payload maximized, what did the series elastic actuator prototype's agility, cost, recharge interval, and RPN look like?",jordan l,10/17/13 9:43
FirstGame_5_12,"Very true. and even with a lower ROM number, electric actuators keep a good payload and agility",christian x,10/17/13 9:43
FirstGame_5_12,And by using light materials.,connor f,10/17/13 9:43
FirstGame_2_12,What about the other four categories?,joseph h,10/17/13 9:44
